NMU,ANO,PIB,PIBpC,VABT,VAAGRO,VAAGRO_R,VAIND,VAIND_R,VASERV,VASERV_R,VAADESS,VAADESS_R,REM,RIT,RSIUP,RCC,RCO,RSE,RAP,RAECP,CENSO,MCEXT,CTRY,US,IDBEF1,IDBEF2,IDBEM,IDBFF1,IDBFF2,IDBFM,IDBMF1,IDBMF2,IDBMM,IRE_F1,IRE_F2,IRE_M,IRF_F1,IRF_F2,IRF_M,IRM_F1,IRM_F2,IRM_M,NSLPE_F1,NSLPE_F2,NSLPE_M,NSLPF_F1,NSLPF_F2,NSLPF_M,NSLPM_F1,NSLPM_F2,NSLPM_M,NSME_F1,NSME_F2,NSME_M,NSMF_F1,NSMF_F2,NSMF_M,NSMM_F1,NSMM_F2,NSMM_M,NSMPE_F1,NSMPE_F2,NSMPE_M,NSMPF_F1,NSMPF_F2,NSMPF_M,NSMPM_F1,NSMPM_F2,NSMPM_M,TAE_F1,TAE_F2,TAE_M,TAF_F1,TAF_F2,TAF_M,TAM_F1,TAM_F2,TAM_M,SIFI,FCMI,MCSI,SUPCOM,INSND,IDHME
Abadia de Goiás,2019,190158.945,21675.48,171372.301,5536.665,0.0323078173525837,35295.058,0.2059554420057649,79474.917,0.4637559076714503,51065.661,0.2979808329702009,0.0,1594.59,2071.32,1813.47,1622.44,889.47,2652.68,2055.49,16065.0,"Centrifugadores, incluídos os secadores centrífugos, aparelhos para filtrar ou depurar líquidos ou gases Centrifugadores, incluídos os secadores centrífugos, aparelhos para filtrar ou depurar líquidos ou gases Aparelhos mecânicos (mesmo manuais) para projectar, dispersar ou pulverizar líquidos ou pós; extintores, mesmo carregados; pistolas aerográficas e aparelhos semelhantes; máquinas e aparelhos de jacto de areia, de jacto de vapor e aparelhos de jacto semelh Partes de máquinas ou de aparelhos, não especificadas nem compreendidas noutras posições do presente Capítulo, que não contenham conexões elétricas, partes isoladas eletricamente, bobinas, contatos nem quaisquer outros elementos com características elétri Outras obras de borracha vulcanizada não endurecida Outras obras de borracha vulcanizada não endurecida Outras obras de plástico e obras de outras matérias das posições 3901 a 3914 Fibras sintéticas descontínuas, não cardadas, não penteadas nem transformadas de outro modo para fiação Telas metálicas (incluídas as telas contínuas ou sem fim), grades e redes, de fios de ferro ou aço; chapas e tiras, distendidas, de ferro ou aço Tubos de alumínio Parafusos, pernos ou pinos, roscados, porcas, tira-fundos, ganchos roscados, rebites, chavetas, cavilhas, contrapinos ou troços, anilhas ou arruelas (incluídas as de pressão) e artefactos semelhantes, de ferro fundido, ferro ou aço Partes de máquinas ou de aparelhos, não especificadas nem compreendidas noutras posições do presente Capítulo, que não contenham conexões elétricas, partes isoladas eletricamente, bobinas, contatos nem quaisquer outros elementos com características elétri Outros tubos e perfis ocos (por exemplo: soldados, rebitados, agrafados ou com os bordos simplesmente aproximados), de ferro ou aço Outras obras de borracha vulcanizada não endurecida Produtos e artefactos, de matérias têxteis, para usos técnicos, indicados na Nota 7 do presente capítulo Produtos e artefactos, de matérias têxteis, para usos técnicos, indicados na Nota 7 do presente capítulo Produtos e artefactos, de matérias têxteis, para usos técnicos, indicados na Nota 7 do presente capítulo Produtos e artefactos, de matérias têxteis, para usos técnicos, indicados na Nota 7 do presente capítulo Prensas, esmagadores e máquinas e aparelhos semelhantes, para fabricação de vinho, sidra, sumos de frutas ou bebidas semelhantes Aparelhos mecânicos (mesmo manuais) para projectar, dispersar ou pulverizar líquidos ou pós; extintores, mesmo carregados; pistolas aerográficas e aparelhos semelhantes; máquinas e aparelhos de jacto de areia, de jacto de vapor e aparelhos de jacto semelh Veios (árvores) de transmissão [incluídas as árvores de cames (excênticos) e cambotas (virabrequins)] e manivelas; chumaceiras (mancais) e bronzes; engrenagens e rodas de fricção; eixos de esferas ou de roletes; redutores, multiplicadores, caixas de trans Prensas, esmagadores e máquinas e aparelhos semelhantes, para fabricação de vinho, sidra, sumos de frutas ou bebidas semelhantes Outras obras de borracha vulcanizada não endurecida Produtos e artefactos, de matérias têxteis, para usos técnicos, indicados na Nota 7 do presente capítulo",México Tailândia Zimbábue Zimbábue Estados Unidos México Tailândia México México Estados Unidos Estados Unidos México Zimbábue Tailândia Zimbábue Tailândia México Estados Unidos México México Zimbábue Zimbábue Zimbábue Argentina,538969.0,,4.7,4.6,,,,5.9,4.9,,,0.98909497,0.97735101,,,,0.97604197,0.90694201,,,245.6,277.27,,,,213.82,264.36,,,241.38,271.92,,,,218.02,260.04,,,4.783,4.6596541,,,,6.0123758,5.4070001,,,98.9,97.8,,,,97.5,90.5,,2986.0,912.0,1303.0,446.0,6.0,0.611
Abadia de Goiás,2020,279328.016,31181.96,244157.004,10030.087,0.0410804803289607,58214.074,0.2384288512976674,120806.793,0.4947914293705865,55106.049,0.22569923490706,0.0,1663.64,2856.1,1628.0,1550.93,1621.0,4068.08,2352.0,17086.0,"Centrifugadores, incluídos os secadores centrífugos, aparelhos para filtrar ou depurar líquidos ou gases Centrifugadores, incluídos os secadores centrífugos, aparelhos para filtrar ou depurar líquidos ou gases Partes de máquinas ou de aparelhos, não especificadas nem compreendidas noutras posições do presente Capítulo, que não contenham conexões elétricas, partes isoladas eletricamente, bobinas, contatos nem quaisquer outros elementos com características elétri Molas e folhas de molas, de ferro ou aço Molas e folhas de molas, de ferro ou aço Acessórios para tubos [por exemplo: uniões, cotovelos, mangas (luvas)], de ferro fundido, ferro ou aço Outras obras de plástico e obras de outras matérias das posições 3901 a 3914 Sementes, frutos e esporos, para sementeira Parafusos, pernos ou pinos, roscados, porcas, tira-fundos, ganchos roscados, rebites, chavetas, cavilhas, contrapinos ou troços, anilhas ou arruelas (incluídas as de pressão) e artefactos semelhantes, de ferro fundido, ferro ou aço Outras obras de plástico e obras de outras matérias das posições 3901 a 3914 Outras obras de borracha vulcanizada não endurecida Produtos e artefactos, de matérias têxteis, para usos técnicos, indicados na Nota 7 do presente capítulo Produtos e artefactos, de matérias têxteis, para usos técnicos, indicados na Nota 7 do presente capítulo Produtos e artefactos, de matérias têxteis, para usos técnicos, indicados na Nota 7 do presente capítulo Telas metálicas (incluídas as telas contínuas ou sem fim), grades e redes, de fios de ferro ou aço; chapas e tiras, distendidas, de ferro ou aço Parafusos, pernos ou pinos, roscados, porcas, tira-fundos, ganchos roscados, rebites, chavetas, cavilhas, contrapinos ou troços, anilhas ou arruelas (incluídas as de pressão) e artefactos semelhantes, de ferro fundido, ferro ou aço Produtos e artefactos, de matérias têxteis, para usos técnicos, indicados na Nota 7 do presente capítulo Produtos e artefactos, de matérias têxteis, para usos técnicos, indicados na Nota 7 do presente capítulo",Tailândia Paraguai México Costa Rica México Estados Unidos México China Argentina Estados Unidos Estados Unidos Estados Unidos Tailândia México Estados Unidos Estados Unidos Panamá Argentina,267952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4182.0,940.0,1175.0,213.0,120.0,0.548
Abadia de Goiás,2021,,,,,,,,,,,,0.0,1852.74,2264.05,2129.09,1704.05,1901.77,6822.69,1910.59,18107.0,,,,,4.2,,,,,5.7,,,,0.855892,0.914981,,,,0.994349,0.991681,,,254.25,,,,,207.67,,,,241.8,,,,,207.19,,,,4.934167,,,,,5.693879,,,,85.7,91.0,,,,99.4,99.1,,2095.0,478.0,241.0,97.0,17.0,0.489
Abadia de Goiás,2022,,,,,,,,,,,,,,,,,,,,19128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817.0,1017.0,820.0,117.0,0.0,0.631
Abadiânia,2009,,,,,,,,,,,,,,,,,,,,,,,,4.6,3.8,,,,,4.6,,,0.86556101,0.86585498,,,,,0.88128,,,189.74,224.02,,,,,185.11,,,203.02,236.64,,,,,201.47,,,5.2884889,4.3445001,,,,,5.1745362,,,94.4,86.7,,,,,88.2,,,,,,,,
Abadiânia,2010,127497.721,8094.07,118816.995,25611.335,0.215552791921728,9376.364,0.0789143337617653,49703.062,0.4183161003188138,34126.235,0.2872167824139973,1040.93,677.85,3738.79,0.0,709.85,816.79,794.61,703.4,15757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126404.0,55398.0,77495.0,25386.0,894.0,0.66
Abadiânia,2011,152162.944,9458.16,139505.039,18210.151,0.130534001714447,19750.269,0.1415738753350694,61454.412,0.4405175070414481,40090.206,0.2873746087408355,1166.6,738.03,4142.51,808.76,730.67,933.86,1042.59,785.22,15879.5833333333,,,,5.6,3.6,,,,,4.8,,,0.96038002,0.81183702,,,,,0.92809802,,,206.77,230.66,,,,,182.47,,,217.69,236.1,,,,,203.61,,,5.878078,4.4460001,,,,,5.1675582,,,86.8,81.5,,,,,92.6,,,387.0,188.0,220.0,91.0,0.0,0.657
Abadiânia,2012,190662.094,11620.07,175230.357,35919.077,0.2049820454340568,14474.902,0.0826049906409766,82643.928,0.4716301981853521,42192.451,0.2407827714463881,1272.62,861.19,5551.66,787.94,823.88,1055.01,1027.49,884.68,16002.1666666667,Artefatos de madeira para mesa ou cozinha,Suíça,3733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9904.0,3052.0,3465.0,1003.0,138.0,0.627
Abadiânia,2013,219354.574,12660.43,202102.124,49277.408,0.2438242954834062,16311.672,0.080710047361996,89700.483,0.4438374086558337,46812.562,0.2316282534467574,1395.66,1055.78,2220.15,1177.8,911.84,1229.05,1065.9,971.21,16124.75,Artefatos de madeira para mesa ou cozinha Artefatos de madeira para mesa ou cozinha Arroz,Canadá Suíça Quênia,17726.0,,4.9,,,,,4.9,,,1.0,0.92838001,,,,,0.94911999,,,,257.1,,,,,181.05,,,,258.6,,,,,203.91,,,,5.2616668,,,,,5.1472831,,,100.0,93.1,,,,,94.5,,,184036.0,75504.0,93811.0,20608.0,5690.0,0.62
Abadiânia,2014,281462.526,15900.94,260512.142,63211.442,0.2426429782301663,19805.12,0.0760237885572335,121120.946,0.4649339760908342,56374.633,0.2163992532831732,1484.18,1230.0,2010.57,1611.93,1020.21,1304.12,1273.56,1069.27,16247.3333333333,"Molduras de madeira para quadros, fotografias, espelhos ou objetos semelhantes",Austrália,2530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.0,305.0,318.0,135.0,103.0,0.583
Abadiânia,2015,289003.059,15994.41,265182.77,53821.337,0.2029594041875345,18996.075,0.0716338961237941,134002.704,0.5053220614597245,58362.654,0.2200846382289467,1666.17,1267.99,2802.65,1286.94,1166.27,1454.29,1613.78,1195.22,16369.9166666667,,,,,4.9,,,,,5.1,,,1.0,0.92303097,,,,,0.94588602,,,,,,,,,,,,,,,,,,,,,,5.3150001,,,,,5.3883119,,,100.0,92.3,,,,,94.5,,,1959.0,638.0,433.0,155.0,3.0,0.584
Abadiânia,2016,288087.91,15634.01,261350.929,42838.839,0.1639130924994722,16651.976,0.0637150059642604,138414.121,0.5296102123287268,63445.994,0.2427616930338135,1692.15,1402.78,3012.12,1343.22,1251.39,1566.42,1756.99,1397.3,16492.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2203.0,467.0,574.0,120.0,17.0,0.578
Abadiânia,2017,303443.373,16162.1,277607.203,39331.631,0.1416808734606212,21095.735,0.0759913099228913,144140.441,0.5192244273287102,73039.395,0.2631033856855652,1847.21,1344.49,3319.02,1613.07,1339.91,1658.26,1980.82,1515.67,16615.0833333333,,,,,5.2,4.1,,,,5.2,,,1.0,0.97287101,0.923666,,,,0.97648901,,,,266.82,268.16,,,,195.13,,,,252.25,265.73,,,,201.17,,,,5.3179998,4.4361892,,,,5.3511839,,,100.0,97.3,92.5,,,,97.6,,,7584.0,3122.0,3978.0,934.0,39.0,0.68
Abadiânia,2018,323452.742,16490.91,296577.5,47663.579,0.1607120533418752,19944.389,0.0672484898550968,150932.18,0.5089131171447597,78037.352,0.2631263396582681,2011.77,1594.78,2954.42,1407.5,1330.49,1707.52,1795.17,1616.28,16737.6666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4403.0,1031.0,1314.0,300.0,34.0,0.56
Abadiânia,2019,352669.41,17596.52,324954.193,56244.012,0.1730828935634014,27049.67,0.0832414862854223,151890.031,0.4674198218454746,89770.481,0.2762558013830583,2029.52,1715.58,3213.08,0.0,1395.91,1819.11,2066.53,1663.16,16860.25,,,,,4.9,,,,,5.8,,,,0.96569198,0.93560898,,,,0.96514899,,,,252.66,,,,,208.53,,,,251.13,,,,,223.8,,,,5.063333,,,,,6.0266809,,,,96.6,93.9,,,,96.5,,,4016.0,1109.0,1059.0,216.0,13.0,0.54
Abadiânia,2020,412884.537,20179.1,379300.979,93335.755,0.2460730664235907,47560.187,0.1253890436175225,151457.572,0.3993070948546114,86947.465,0.2292307951042752,1867.66,1656.11,2975.96,1059.06,1720.41,1561.79,1824.95,1695.47,16982.8333333333,"Vestuário confeccionado com as matérias das posições 5602, 5603, 5903, 5906 ou 5907",Hong Kong,31363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1854.0,498.0,391.0,118.0,8.0,0.582
Abadiânia,2021,,,,,,,,,,,,2069.68,1859.86,2824.14,1741.4,1652.23,2004.4,2100.33,1810.88,17105.4166666667,,,,,4.8,4.2,,,,5.5,,,,1.0,0.997992,,,,0.971011,,,,245.65,259.57,,,,202.8,,,,245.1,258.04,,,,212.83,,,,4.845833,4.19945,,,,5.712967,,,,100.0,99.8,,,,97.0,,,3944.0,1089.0,908.0,219.0,18.0,0.526
Abadiânia,2022,,,,,,,,,,,,,,,,,,,,17228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,403.0,656.0,171.0,31.0,0.62
Acreúna,2009,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,,,,4.9,,,,0.78757101,,,,,0.85496801,0.73354298,,,235.13,,,,,196.57,,,,236.49,,,,,220.39,,,,4.527,,,,,5.7441602,,,,79.3,,,,,85.7,72.6,,,,,,,
Acreúna,2010,303945.841,14985.25,276482.777,86179.197,0.3116982473016755,35027.289,0.1266888642398148,104539.66,0.3781055049226448,50736.631,0.1835073835358648,0.0,1181.87,4095.32,1373.25,985.08,1027.34,1328.15,1029.22,20279.0,"Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos Sementes, frutos e esporos, para sementeira Milho Sementes, frutos e esporos, para sementeira Milho Farinhas de cereais, exceto de trigo ou de mistura de trigo com centeio Caixas, sacos, bolsas, cartuchos e outras embalagens, de papel, cartão, pasta (ouate) de celulose ou de mantas de fibras de celulose; cartonagens para escritórios, lojas e estabelecimentos semelhantes Sementes, frutos e esporos, para sementeira Máquinas para preparação de matérias têxteis; máquinas para fiação, dobragem ou torção de matérias têxteis e outras máquinas e aparelhos para fabricação de fios têxteis; máquinas de bobinar (incluídas as bobinadeiras de trama) ou de dobar matérias têxteis",Camarões Bolívia Bolívia Paraguai Paraguai Angola Bolívia Argentina China,2044218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2212.0,479.0,398.0,144.0,2.0,0.558
Acreúna,2011,414501.385,20287.87,376635.786,138393.121,0.3674454901638051,44879.248,0.1191582150932412,137515.944,0.3651165107290149,55847.472,0.1482797813588536,0.0,1346.7,4613.65,2056.65,1047.9,1167.23,1377.13,1206.08,20386.4166666667,"Farinhas de cereais, exceto de trigo ou de mistura de trigo com centeio Milho Milho Sementes, frutos e esporos, para sementeira Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos Máquinas para preparação de matérias têxteis; máquinas para fiação, dobragem ou torção de matérias têxteis e outras máquinas e aparelhos para fabricação de fios têxteis; máquinas de bobinar (incluídas as bobinadeiras de trama) ou de dobar matérias têxteis Sacos de quaisquer dimensões, para embalagem Sementes de girassol, mesmo trituradas Sementes, frutos e esporos, para sementeira Caixas, sacos, bolsas, cartuchos e outras embalagens, de papel, cartão, pasta (ouate) de celulose ou de mantas de fibras de celulose; cartonagens para escritórios, lojas e estabelecimentos semelhantes Matérias corantes de origem vegetal ou animal e preparações à base dessas matérias",Angola Bolívia Paraguai Paraguai Camarões Peru Bolívia Paraguai Bolívia Bolívia Bolívia,2625108.0,,3.8,,,,,5.4,,,,0.77788001,,,,,0.895836,0.76137298,,,241.36,,,,,203.99,,,,251.07,,,,,230.86,,,,4.8738332,,,,,6.0788779,,,,78.0,,,,,89.1,78.0,,3853.0,1258.0,1868.0,347.0,21.0,0.682
Acreúna,2012,449012.783,21820.04,408028.639,136587.056,0.3347486988529743,52857.755,0.1295442278991598,156467.644,0.3834722101455236,62116.183,0.1522348606515338,0.0,1504.12,6317.1,1735.89,1261.03,1369.16,1459.86,1414.51,20493.8333333333,"Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos Farinhas de cereais, exceto de trigo ou de mistura de trigo com centeio Sementes, frutos e esporos, para sementeira Milho Sementes, frutos e esporos, para sementeira Caixas, sacos, bolsas, cartuchos e outras embalagens, de papel, cartão, pasta (ouate) de celulose ou de mantas de fibras de celulose; cartonagens para escritórios, lojas e estabelecimentos semelhantes Máquinas para preparação de matérias têxteis; máquinas para fiação, dobragem ou torção de matérias têxteis e outras máquinas e aparelhos para fabricação de fios têxteis; máquinas de bobinar (incluídas as bobinadeiras de trama) ou de dobar matérias têxteis Milho",Camarões Angola Paraguai Bolívia Bolívia Bolívia Honduras Paraguai,1707280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11884.0,3714.0,4310.0,955.0,195.0,0.607
Acreúna,2013,484360.543,22669.69,441879.409,147631.376,0.3340987902878271,53795.272,0.121741975082618,167419.688,0.3788809448688295,73033.072,0.1652782874976643,0.0,1470.87,6541.01,859.25,1463.43,1508.34,1653.02,1510.65,20601.25,"Farinhas de cereais, exceto de trigo ou de mistura de trigo com centeio Máquinas para preparação de matérias têxteis; máquinas para fiação, dobragem ou torção de matérias têxteis e outras máquinas e aparelhos para fabricação de fios têxteis; máquinas de bobinar (incluídas as bobinadeiras de trama) ou de dobar matérias têxteis Milho Sementes, frutos e esporos, para sementeira Sacos de quaisquer dimensões, para embalagem Grumos, sêmolas e pellets, de cereais Milho Farinhas de cereais, exceto de trigo ou de mistura de trigo com centeio Grumos, sêmolas e pellets, de cereais",Angola Estados Unidos Colômbia Paraguai Bolívia Senegal Bolívia Cabo Verde Angola,1189327.0,,4.6,,,,,6.3,,,,0.91064698,,,,,0.96777201,0.85515898,,,245.53,,,,,218.38,,,,256.54,,,,,241.52,,,,5.034833,,,,,6.5439491,,,,91.2,,,,,96.4,84.0,,4732.0,1082.0,1029.0,310.0,100.0,0.545
Acreúna,2014,520633.22,24160.44,478587.284,161132.52,0.3366836633294252,45964.821,0.0960427126601215,190605.236,0.3982664027488035,80884.706,0.1690072191721667,0.0,1779.74,7210.98,1378.0,1450.4,1542.19,1571.91,1747.64,20708.6666666667,"Sementes, frutos e esporos, para sementeira Sementes, frutos e esporos, para sementeira Grumos, sêmolas e pellets, de cereais Farinhas de cereais, exceto de trigo ou de mistura de trigo com centeio Farinhas de cereais, exceto de trigo ou de mistura de trigo com centeio",Bolívia Paraguai Cabo Verde Cabo Verde Angola,865541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10427.0,3261.0,2710.0,815.0,146.0,0.573
Acreúna,2015,519570.136,23910.27,478835.896,151814.437,0.3170489895770053,49335.605,0.1030323862770722,193579.927,0.4042719616826721,84105.926,0.1756466603748521,0.0,2404.55,10277.38,1421.29,1626.89,1695.47,1877.33,1896.19,20816.0833333333,"Sementes, frutos e esporos, para sementeira Sementes, frutos e esporos, para sementeira Sementes de girassol, mesmo trituradas Sementes, frutos e esporos, para sementeira Farinhas de cereais, exceto de trigo ou de mistura de trigo com centeio Grumos, sêmolas e pellets, de cereais Sementes, frutos e esporos, para sementeira",Bolívia Estados Unidos Paraguai Paraguai Cabo Verde Cabo Verde Argentina,587674.0,,4.9,,,,,6.0,4.2,,,0.93761897,,,,,0.97844201,0.87978798,,,,,,,,,,,,,,,,,,,,,5.1808329,,,,,6.1188288,4.7921672,,,93.7,,,,,97.5,88.4,,3850.0,1145.0,1111.0,194.0,11.0,0.58
Acreúna,2016,617897.48,28208.06,576115.998,232890.935,0.4042431312591323,47242.291,0.0820013524429155,209865.179,0.364275909241458,86117.593,0.1494796070564941,0.0,2441.09,19187.16,1165.84,1823.3,1663.59,1723.75,2155.64,20923.5,"Sementes, frutos e esporos, para sementeira Sorgo de grão Sementes, frutos e esporos, para sementeira Sementes de girassol, mesmo trituradas Sementes de girassol, mesmo trituradas Sementes de nabo silvestre ou de colza, mesmo trituradas Milho Sementes, frutos e esporos, para sementeira",Bolívia Uruguai Argentina Paraguai Bolívia Paraguai Bolívia Paraguai,1362992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2093.0,401.0,358.0,75.0,0.0,0.488
